id_operacion,fecha_operacion,precio,public_id,codigo_frente_agua,codigo_vista,codigo_condicion,agente_id,codigo_pais,año,año_mes,mes,vista,condición,país,agente,anio_construc,latitud,longitud,codigo_postal,m2_construccion,m2_terreno,m2_sobre_calle,m2_sotano,pisos,recamaras,banios,anio_renovacion
1773100926,01/06/2022,320000,13045949,0,0,3,7,4,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2013,47.5555,-122.362,98106,466.3,488.3,1140,390,2,3,3.25,0
2421059009,18/02/2023,413000,14448874,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1977,47.291,-122.118,98092,694.9,42486.7,2280,0,1,3,1.75,0
2421059009,18/02/2023,413000,14448874,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1977,47.291,-122.118,98092,694.9,42486.7,2280,0,1,3,1.75,0
2619950060,07/09/2022,465000,14096755,0,0,3,7,4,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2011,47.7329,-121.966,98019,978.4,2194.6,2410,800,2,5,4,0
2771602427,06/05/2022,438000,12092089,0,0,3,7,4,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2010,47.6381,-122.375,98119,298.7,359.4,980,0,2,2,1,0
2787320140,22/03/2023,255000,11419517,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1981,47.4121,-122.172,98031,576.1,2229.3,1100,790,1,3,2.25,0
2787320140,22/03/2023,255000,11419517,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1981,47.4121,-122.172,98031,576.1,2229.3,1100,790,1,3,2.25,0
2883200775,11/11/2022,799000,12312029,0,0,3,7,4,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1902,47.6849,-122.335,98103,460.2,1273.5,1510,0,2,3,1,1979
3336001946,05/03/2023,263300,10494104,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1951,47.5273,-122.265,98118,274.3,1371.6,900,0,1,2,1,0
3336001946,05/03/2023,263300,10494104,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1951,47.5273,-122.265,98118,274.3,1371.6,900,0,1,2,1,0
3630020090,02/05/2023,454280,14762295,0,0,3,7,4,2023,2023-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2004,47.5464,-121.999,98029,448.1,530.7,1170,300,2,3,2.5,0
3630020090,02/05/2023,454280,14762295,0,0,3,7,4,2023,2023-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2004,47.5464,-121.999,98029,448.1,530.7,1170,300,2,3,2.5,0
3832080610,04/04/2023,270000,11689946,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2010,47.3352,-122.052,98042,542.5,1528.6,1780,0,2,3,2.5,0
3832080610,04/04/2023,270000,11689946,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2010,47.3352,-122.052,98042,542.5,1528.6,1780,0,2,3,2.5,0
4054520100,08/02/2023,898000,14037104,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1992,47.7319,-122.051,98077,1127.8,19504.5,3700,0,2,4,2.5,0
4054520100,08/02/2023,898000,14037104,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1992,47.7319,-122.051,98077,1127.8,19504.5,3700,0,2,4,2.5,0
4068300280,06/07/2022,255000,12697769,0,0,3,7,4,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1976,47.3433,-122.037,98010,472.4,2962.7,1050,500,1,3,1.75,0
4137000110,23/07/2022,340000,10006559,0,0,3,7,4,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1986,47.2643,-122.22,98092,691.9,2413.1,2270,0,2,3,2.5,0
4137010310,20/08/2022,205000,14648584,0,0,3,7,4,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1989,47.2623,-122.217,98092,548.6,3480.5,1800,0,1,3,2,0
4305600250,25/10/2022,540000,14431828,0,0,3,7,4,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2013,47.4797,-122.126,98059,914.4,1667.6,3000,0,2,4,2.5,0
4324200060,10/03/2023,249000,11825304,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1970,47.4216,-122.174,98031,518.2,2513.7,1010,690,1,3,1.5,0
4324200060,10/03/2023,249000,11825304,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1970,47.4216,-122.174,98031,518.2,2513.7,1010,690,1,3,1.5,0
4364700875,27/07/2022,237502,14480703,0,0,3,7,4,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1951,47.5256,-122.375,98126,298.7,2304.3,980,0,1,3,1,0
5104510340,02/05/2023,358000,14555434,0,0,3,7,4,2023,2023-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2002,47.3565,-122.015,98038,557.8,2227.5,1830,0,2,4,2.5,0
5104510340,02/05/2023,358000,14555434,0,0,3,7,4,2023,2023-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2002,47.3565,-122.015,98038,557.8,2227.5,1830,0,2,4,2.5,0
5466300130,15/09/2022,160000,12276349,0,0,3,7,4,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1981,47.3793,-122.146,98042,506,688.2,1660,0,2,2,2.5,0
5536100005,06/08/2022,2300000,13176095,0,0,3,7,4,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2013,47.6221,-122.208,98004,1618.5,2687.1,3650,1660,2,7,4.75,0
6141100320,11/02/2023,570000,10227507,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1926,47.7186,-122.354,98133,457.2,2037.6,1190,310,1,2,1,0
6141100320,11/02/2023,570000,10227507,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1926,47.7186,-122.354,98133,457.2,2037.6,1190,310,1,2,1,0
6150700005,29/11/2022,500000,10944796,0,0,3,7,4,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2008,47.7289,-122.335,98133,579.1,1524.3,1200,700,1,4,2.5,0
6840701610,29/06/2022,332888,13981288,0,0,3,7,4,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2007,47.6018,-122.299,98122,320,313.6,950,100,2,2,2.5,0
7237300090,31/03/2023,335000,14531826,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2003,47.371,-122.127,98042,731.5,1386.2,2400,0,2,5,2.5,0
7237300090,31/03/2023,335000,14531826,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2003,47.371,-122.127,98042,731.5,1386.2,2400,0,2,5,2.5,0
7254000100,13/12/2022,680000,12677546,0,0,3,7,4,2022,2022-12,12-DECEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2001,47.5881,-122.165,98005,627.9,777.5,1900,160,2,3,2.5,0
7287100177,23/02/2023,525000,14788552,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1992,47.7648,-122.355,98133,835.2,3689.9,1980,760,1,4,2.5,0
7287100177,23/02/2023,525000,14788552,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1992,47.7648,-122.355,98133,835.2,3689.9,1980,760,1,4,2.5,0
7374200030,14/04/2023,387000,11064518,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1973,47.7713,-122.307,98155,762,2343.9,1250,1250,1,4,1.75,0
7374200030,14/04/2023,387000,11064518,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1973,47.7713,-122.307,98155,762,2343.9,1250,1250,1,4,1.75,0
7502800050,07/07/2022,659950,10501606,0,0,3,7,4,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2014,47.4827,-122.131,98059,1069.8,2865.1,3510,0,2,4,2.75,0
7504100590,23/03/2023,725000,12221702,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1984,47.6313,-122.045,98074,969.3,2926.1,3180,0,2,4,2.25,0
7504100590,23/03/2023,725000,12221702,0,0,3,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1984,47.6313,-122.045,98074,969.3,2926.1,3180,0,2,4,2.25,0
7787100390,18/04/2023,440000,10522868,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1996,47.4876,-121.779,98045,621.8,2318,2040,0,2,3,2.5,0
7787100390,18/04/2023,440000,10522868,0,0,3,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1996,47.4876,-121.779,98045,621.8,2318,2040,0,2,3,2.5,0
7905370440,08/10/2022,469950,13929517,0,0,3,7,4,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1975,47.7212,-122.211,98034,704.1,2530.8,1300,1010,1,5,2.5,0
7950302345,13/08/2022,345000,13965765,0,0,3,7,4,2022,2022-08,08-AUGUST,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1904,47.5657,-122.285,98118,307.8,932.7,1010,0,2,3,1,0
8024202350,19/07/2022,435000,12274894,0,0,3,7,4,2022,2022-07,07-JULY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1960,47.6992,-122.309,98115,502.9,1556.3,1090,560,1,2,1,0
8029520240,08/10/2022,475000,10412144,0,0,3,7,4,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1994,47.3076,-122.396,98023,1115.6,4389.4,2660,1000,2,4,3.5,0
8691390770,11/10/2022,733000,12014681,0,0,3,7,4,2022,2022-10,10-OCTOBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2003,47.6007,-121.974,98075,938.8,1820.9,3080,0,2,4,3.5,0
8944360170,12/11/2022,517500,10324243,0,0,3,7,4,2022,2022-11,11-NOVEMBER,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1992,47.5776,-121.996,98029,551.7,1320.4,1810,0,2,3,2.5,0
9238500040,22/06/2022,400000,14694349,0,0,3,7,4,2022,2022-06,06-JUNE,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1967,47.7735,-122.133,98072,905.3,7040.9,1510,1460,1,3,2.5,0
9406600050,10/05/2022,410000,14660655,0,0,3,7,4,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1987,47.3727,-122.051,98038,670.6,5157.5,2200,0,2,3,2.25,0
9542830210,09/02/2023,300000,10945904,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2011,47.3666,-122.019,98038,506,975.4,1660,0,2,4,2.25,0
9542830210,09/02/2023,300000,10945904,0,0,3,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,2011,47.3666,-122.019,98038,506,975.4,1660,0,2,4,2.25,0
9828702055,06/05/2022,358000,14222432,0,0,3,7,4,2022,2022-05,05-may,E-SIN VISTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1993,47.6183,-122.298,98122,292.6,551.1,960,0,2,2,1.5,0
4036400110,27/01/2023,300000,10376267,0,2,3,7,4,2023,2023-01,01-JANUARY,C-VISTA ABIERTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1978,47.7379,-122.289,98155,713.2,3743.6,1470,870,1,3,2.75,0
4036400110,27/01/2023,300000,10376267,0,2,3,7,4,2023,2023-01,01-JANUARY,C-VISTA ABIERTA,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1978,47.7379,-122.289,98155,713.2,3743.6,1470,870,1,3,2.75,0
822039111,25/03/2023,645000,12523035,0,1,3,7,4,2023,2023-03,03-MARCH,D-VISTA ESTÁNDAR,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1997,47.4089,-122.459,98070,646.2,60044.1,2120,0,1,3,2.5,0
822039111,25/03/2023,645000,12523035,0,1,3,7,4,2023,2023-03,03-MARCH,D-VISTA ESTÁNDAR,C-BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1997,47.4089,-122.459,98070,646.2,60044.1,2120,0,1,3,2.5,0
254000175,17/08/2022,325000,11582916,0,0,4,7,4,2022,2022-08,08-AUGUST,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1969,47.5128,-122.388,98146,320,1463,1050,0,1,2,1,0
357000025,18/10/2022,570000,12150609,0,0,4,7,4,2022,2022-10,10-OCTOBER,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1912,47.5926,-122.293,98144,545.6,1146,1490,300,2,2,1,0
1310900610,12/07/2022,336000,12317124,0,0,4,7,4,2022,2022-07,07-JULY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1967,47.3648,-122.284,98032,673.6,3566.2,2210,0,2,4,2.25,0
1420400130,24/12/2022,215000,11245879,0,0,4,7,4,2022,2022-12,12-DECEMBER,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1967,47.4208,-122.2,98031,579.1,2926.1,1900,0,1,4,2.25,0
1423069095,05/05/2022,600000,10848239,0,0,4,7,4,2022,2022-05,05-may,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1977,47.4824,-122,98027,749.8,33192.7,1860,600,1,3,2.5,0
1721069036,27/05/2022,412000,11855626,0,0,4,7,4,2022,2022-05,05-may,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1985,47.3133,-122.078,98042,594.4,15927.6,1950,0,1,3,1.75,0
1771110070,16/02/2023,325000,12377600,0,0,4,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1977,47.7562,-122.073,98077,396.2,2834.6,1300,0,1,3,1,0
1771110070,16/02/2023,325000,12377600,0,0,4,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1977,47.7562,-122.073,98077,396.2,2834.6,1300,0,1,3,1,0
2121000300,17/02/2023,518000,13512045,0,0,4,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1978,47.7307,-122.228,98034,740.7,3557,1330,1100,1,4,3,0
2121000300,17/02/2023,518000,13512045,0,0,4,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1978,47.7307,-122.228,98034,740.7,3557,1330,1100,1,4,3,0
2125049024,18/06/2022,1325000,13490063,0,0,4,7,4,2022,2022-06,06-JUNE,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1905,47.6329,-122.31,98112,874.8,1914.1,1980,890,2,4,2.25,0
2201500555,27/09/2022,385000,13895722,0,0,4,7,4,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1954,47.574,-122.138,98006,432.8,3346.7,1200,220,1,3,1,0
2215900930,07/05/2022,225000,12151228,0,0,4,7,4,2022,2022-05,05-may,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1992,47.3516,-122.057,98038,609.6,2804.8,2000,0,2,3,2.5,0
2426049113,12/04/2023,459000,10658415,0,0,4,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1963,47.7283,-122.238,98034,615.7,2920.9,2020,0,2,4,1.5,0
2426049113,12/04/2023,459000,10658415,0,0,4,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1963,47.7283,-122.238,98034,615.7,2920.9,2020,0,2,4,1.5,0
2581900284,05/07/2022,821000,14021552,0,0,4,7,4,2022,2022-07,07-JULY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1967,47.5402,-122.215,98040,841.2,2583.5,1690,1070,1,3,2.75,0
3530540090,11/11/2022,245000,10678669,0,0,4,7,4,2022,2022-11,11-NOVEMBER,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1983,47.3785,-122.322,98198,442,1907.4,1450,0,1,2,1.5,0
3578401060,14/12/2022,345000,11291518,0,0,4,7,4,2022,2022-12,12-DECEMBER,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1984,47.6233,-122.046,98074,585.2,2948,1920,0,2,3,2.25,0
4035900015,17/06/2022,659500,11243337,0,0,4,7,4,2022,2022-06,06-JUNE,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1956,47.5646,-122.184,98006,798.6,5596.7,1870,750,1,4,3,0
4365200505,01/10/2022,354000,10152170,0,0,4,7,4,2022,2022-10,10-OCTOBER,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1925,47.5232,-122.371,98126,423.7,2359.2,1390,0,1,2,1,0
4443801590,31/03/2023,520000,10568473,0,0,4,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1919,47.687,-122.389,98117,289.6,1182.6,950,0,1,2,1,0
4443801590,31/03/2023,520000,10568473,0,0,4,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1919,47.687,-122.389,98117,289.6,1182.6,950,0,1,2,1,0
5469501830,22/06/2022,396500,14697027,0,0,4,7,4,2022,2022-06,06-JUNE,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1976,47.3839,-122.153,98042,789.4,5785.1,2590,0,1,3,2.5,0
6300000335,27/04/2023,729953,13234045,0,0,4,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1909,47.7053,-122.34,98133,984.5,1574.9,2000,1230,2,5,3,0
6300000335,27/04/2023,729953,13234045,0,0,4,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1909,47.7053,-122.34,98133,984.5,1574.9,2000,1230,2,5,3,0
6700400110,30/06/2022,223000,12490555,0,0,4,7,4,2022,2022-06,06-JUNE,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1991,47.4036,-122.191,98031,338.3,2204,1110,0,1,3,2,0
7524950900,08/02/2023,620000,14684709,0,0,4,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1979,47.5613,-122.083,98027,612.6,2284.5,1570,440,1,3,2.25,0
7524950900,08/02/2023,620000,14684709,0,0,4,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1979,47.5613,-122.083,98027,612.6,2284.5,1570,440,1,3,2.25,0
7732410220,29/06/2022,808000,12930862,0,0,4,7,4,2022,2022-06,06-JUNE,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1987,47.6604,-122.146,98007,762,2702.4,2500,0,2,4,2.25,0
8087800430,08/02/2023,602000,10135805,0,0,4,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1963,47.6554,-122.134,98052,740.7,4267.2,1580,850,1,4,1.75,0
8087800430,08/02/2023,602000,10135805,0,0,4,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1963,47.6554,-122.134,98052,740.7,4267.2,1580,850,1,4,1.75,0
9191201325,27/02/2023,534000,14473014,0,0,4,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1926,47.6698,-122.3,98105,621.8,838.2,1260,780,2,4,1.75,0
9191201325,27/02/2023,534000,14473014,0,0,4,7,4,2023,2023-02,02-FEBRUARY,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1926,47.6698,-122.3,98105,621.8,838.2,1260,780,2,4,1.75,0
9508850120,25/06/2022,602000,10564007,0,0,4,7,4,2022,2022-06,06-JUNE,E-SIN VISTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1981,47.6688,-122.024,98053,737.6,11521.4,1880,540,1,4,1.75,0
4218400175,21/02/2023,1265000,13176877,0,2,4,7,4,2023,2023-02,02-FEBRUARY,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1941,47.6621,-122.27,98105,682.8,1724.3,1910,330,2,3,1.75,0
4218400175,21/02/2023,1265000,13176877,0,2,4,7,4,2023,2023-02,02-FEBRUARY,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1941,47.6621,-122.27,98105,682.8,1724.3,1910,330,2,3,1.75,0
6055000310,29/06/2022,530000,13043641,0,2,4,7,4,2022,2022-06,06-JUNE,C-VISTA ABIERTA,B-MUY BUENAS CONDICIONES,CANADA,SKYLINE PROPERTIES,1989,47.2413,-121.972,98022,1115.6,12032.9,3260,400,2,3,2.5,0
1274500420,07/09/2022,234000,12478911,0,0,5,7,4,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,SKYLINE PROPERTIES,1968,47.3627,-122.108,98042,307.8,2714.5,1010,0,1,3,1,0
2533300130,14/07/2022,800000,13073176,0,0,5,7,4,2022,2022-07,07-JULY,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,SKYLINE PROPERTIES,1919,47.6452,-122.371,98119,496.8,804.7,1630,0,2,3,2.5,0
3343901848,06/04/2023,313100,14978944,0,0,5,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,SKYLINE PROPERTIES,1905,47.5068,-122.191,98056,524.3,3619.5,1720,0,1,3,2,0
3343901848,06/04/2023,313100,14978944,0,0,5,7,4,2023,2023-04,04-APRIL,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,SKYLINE PROPERTIES,1905,47.5068,-122.191,98056,524.3,3619.5,1720,0,1,3,2,0
3575302880,08/11/2022,339300,13577792,0,0,5,7,4,2022,2022-11,11-NOVEMBER,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,SKYLINE PROPERTIES,1972,47.6205,-122.063,98074,295.7,3048,970,0,1,3,2,0
3902310210,20/08/2022,610000,13366834,0,0,5,7,4,2022,2022-08,08-AUGUST,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,SKYLINE PROPERTIES,1980,47.6909,-122.186,98033,640.1,2682.2,1250,850,1,4,2.5,0
5316100255,02/09/2022,1046250,14102870,0,0,5,7,4,2022,2022-09,09-SEPTEMBER,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,SKYLINE PROPERTIES,1927,47.6316,-122.282,98112,710.2,1097.3,1870,460,2,2,3,1979
5379801972,16/08/2022,265000,11059229,0,0,5,7,4,2022,2022-08,08-AUGUST,E-SIN VISTA,A-EXCELENTES CONDICIONES,CANADA,SKYLINE PROPERTIES,1954,47.456,-122.292,98188,426.7,2615.2,900,500,1,5,4,0
4055701110,10/06/2022,795000,10526256,0,1,5,7,4,2022,2022-06,06-JUNE,D-VISTA ESTÁNDAR,A-EXCELENTES CONDICIONES,CANADA,SKYLINE PROPERTIES,1979,47.7074,-122.246,98034,737.6,5443.4,1500,920,1,3,2,0
984200590,08/03/2023,315001,11758426,0,0,2,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,D-CONDICIONES REGULARES,CANADA,SKYLINE PROPERTIES,1968,47.4349,-122.168,98058,457.2,3118.1,1500,0,1,3,1.75,0
984200590,08/03/2023,315001,11758426,0,0,2,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,D-CONDICIONES REGULARES,CANADA,SKYLINE PROPERTIES,1968,47.4349,-122.168,98058,457.2,3118.1,1500,0,1,3,1.75,0
8072000035,24/03/2023,200000,11132069,0,0,2,7,4,2023,2023-03,03-MARCH,E-SIN VISTA,D-CONDICIONES REGULARES,CANADA,SKYLINE PROPERTIES,1918,47.5209,-122.28,98118,365.8,3262.3,1200,0,2,3,1,0
