public_id,anio_construccion,latitud,longitud,codigo_postal,m2_construccion,m2_terreno,m2_sobre_calle,m2_sotano,pisos,recamaras,banios,anio_renovacion
14880498,1969,47.3488,-122.304,98003,484.6,2516.4,1090,500,1,3,1.5,0
11540179,1970,47.3467,-122.307,98003,527.3,2240.3,1730,0,1.5,4,1,0
14670390,1970,47.3467,-122.307,98003,527.3,2240.3,1730,0,1.5,4,1,0
14057779,1971,47.3489,-122.306,98003,420.6,2316.5,790,590,1,3,1.5,0
14071456,1973,47.3493,-122.306,98003,582.2,2385.4,1140,770,1,4,2,0
10209495,1973,47.3505,-122.305,98003,515.1,2208.3,1160,530,1,3,2.25,0
10108239,1970,47.3463,-122.308,98003,313.9,3388.8,1030,0,1,3,2,0
12834804,1963,47.3431,-122.304,98003,454.2,2377.4,1010,480,1,3,1.5,0
10975742,1963,47.3428,-122.303,98003,609.6,2240.3,1100,900,1,4,1.75,0
14185805,1964,47.3431,-122.305,98003,630.9,2377.4,1170,900,1,3,2.25,0
11107052,1966,47.341,-122.309,98003,475.5,2936.7,1260,300,1,3,2,0
10352771,1966,47.3424,-122.308,98003,469.4,2194.6,1260,280,1,4,1.75,0
11979907,1978,47.2909,-122.219,98002,438.9,3643.6,1440,0,1,2,1.5,0
10921262,1990,47.3893,-122.216,98031,768.1,2927.3,2520,0,2,4,2.5,0
13813663,1900,47.6038,-122.314,98122,414.5,1772.1,1360,0,1.5,4,1,0
13432015,1927,47.574,-122.385,98116,313.9,1246.3,1030,0,1.5,3,1,0
10334894,1943,47.5535,-122.393,98136,219.5,1752.6,720,0,1,2,1,0
14424198,1902,47.6246,-122.312,98112,536.4,1299.7,1760,0,2,5,1,0
11518592,1906,47.6249,-122.311,98112,582.2,1719.1,1910,0,2,5,1.75,0
14176771,1900,47.6235,-122.309,98112,905.3,1645.9,2970,0,2.5,4,2,0
12906550,1902,47.6238,-122.311,98112,573,1645.9,1880,0,1.5,2,2,0
11792182,1905,47.6227,-122.31,98112,646.2,1024.1,2120,0,2,4,2,0
11677411,2000,47.6217,-122.309,98112,941.8,1097.3,2060,1030,2,5,3.5,0
10010231,1903,47.6358,-122.364,98119,408.4,1097.3,1340,0,1.5,2,1.5,0
10547867,2014,47.6351,-122.364,98119,1021.1,1097.3,2260,1090,2,5,4.25,0
14003354,1907,47.6352,-122.358,98119,506,1463,1660,0,2,3,1.5,0
12533960,1915,47.6358,-122.356,98109,478.5,320,1570,0,2,3,1.5,0
13043640,1925,47.6338,-122.358,98119,338.3,975.4,1110,0,1,2,1,0
12881090,1909,47.6341,-122.361,98119,277.4,1097.3,910,0,1,2,1,0
10767601,1974,47.6346,-122.364,98119,826,853.4,2380,330,3,5,4,2008
13904234,1925,47.6337,-122.365,98119,652.3,1097.3,1900,240,2,3,1.5,0
14665194,1900,47.6345,-122.366,98119,396.2,1097.3,1300,0,2,3,1,0
10543815,1900,47.6333,-122.362,98119,457.2,731.5,1500,0,1.5,3,1,0
10407101,1912,47.6332,-122.362,98119,545.6,1463,1790,0,1.5,3,1.5,0
14117298,1918,47.6334,-122.356,98109,679.7,975.4,1630,600,2,3,1,0
10597654,1994,47.3125,-121.998,98010,606.6,2943.1,1990,0,2,4,2.5,0
14058062,1994,47.3122,-121.996,98010,435.9,3296.7,1430,0,2,3,1.75,0
13937673,1994,47.3131,-121.998,98010,396.2,2939.5,1300,0,1,3,2,0
11820257,1994,47.314,-122,98010,362.7,3139.1,1190,0,1,3,2,0
13155971,1994,47.314,-122.001,98010,512.1,3139.4,1680,0,2,3,2.5,0
10274968,2015,47.5974,-122.013,98075,1222.2,2515.2,4010,0,2,5,4.25,0
12977821,2014,47.5965,-122.013,98075,1027.2,2515.2,3370,0,2,3,4,0
11273287,2014,47.5959,-122.014,98075,1274.1,3670.4,4180,0,2,5,4,0
12164021,2013,47.2873,-122.177,98092,823.3,1774.2,2701,0,2,4,2.5,0
13335457,2003,47.6601,-122.4,98199,445,295,1140,320,2,3,2.25,0
10492663,1954,47.6601,-122.4,98199,329.2,398.1,580,500,1,3,1.75,2003
13846563,1942,47.6604,-122.401,98199,219.5,1317.7,720,0,1,2,1,0
11773621,1948,47.6592,-122.399,98199,353.3,1463,1159,0,1,2,1.5,0
14504198,1955,47.6639,-122.399,98199,402.3,1042.4,1080,240,1,2,1.75,0
10677050,1977,47.6637,-122.401,98199,673.6,1524.6,1370,840,1,4,2.5,0
12613082,1907,47.663,-122.402,98199,515.1,1041.5,1690,0,1.5,4,1,0
10182052,2006,47.664,-122.402,98199,975.4,1364.6,2390,810,2,4,3.25,0
13264738,1969,47.317,-122.182,98092,298.7,759,980,0,2,3,1,0
10627230,1969,47.3155,-122.182,98092,332.2,994.9,1090,0,1,3,1,0
14000066,1969,47.3155,-122.182,98092,356.6,1015,1170,0,2,3,1,0
14586486,1969,47.3161,-122.182,98092,332.2,1073.8,1090,0,1,3,1,0
10537729,1969,47.3162,-122.183,98092,332.2,853.4,1090,0,1,3,1,0
14631905,1969,47.3159,-122.183,98092,332.2,1010.4,1090,0,1,3,1,0
10597196,1978,47.3187,-122.182,98092,463.3,1432.6,1520,0,2,2,1,0
12708710,1929,47.6846,-122.372,98117,438.9,1310.6,1290,150,1.5,4,1.75,0
13019770,1929,47.6847,-122.372,98117,438.9,1310.6,1440,0,1.5,3,1,0
11641374,1976,47.675,-122.39,98107,874.8,1359.7,1650,1220,1,5,2.75,0
14355048,1928,47.6747,-122.391,98107,576.1,1432.6,1030,860,1,2,1,0
13894820,2014,47.6747,-122.393,98107,582.2,457.8,1910,0,3,4,2.5,0
14980890,1954,47.5035,-122.302,98168,399.3,5608.3,870,440,1,3,1.75,0
13852989,1966,47.5728,-122.125,98006,557.8,2926.1,1010,820,1,4,1.75,0
10048059,1989,47.6692,-122.136,98052,850.4,2338.7,2790,0,2,4,2.5,0
10935021,1988,47.6685,-122.137,98052,691.9,2993.7,2270,0,2,3,2.5,0
11943003,1998,47.7732,-122.163,98072,451.1,1173.8,1480,0,2,3,2.5,0
13362836,2004,47.3293,-122.194,98092,576.1,1814.8,1890,0,2,4,2.5,0
11420230,2007,47.5788,-122.315,98144,353.6,327.1,880,280,2,2,3,0
14174759,2007,47.5788,-122.315,98144,353.6,327.1,880,280,2,3,2.75,0
14547371,2007,47.5788,-122.315,98144,341.4,316.7,840,280,2,2,2,0
14605568,1998,47.7356,-121.959,98019,771.1,5442.5,2530,0,2,4,2.75,0
10189496,1997,47.7366,-121.958,98019,621.8,4937.8,2040,0,2,4,2.5,0
12980222,1997,47.737,-121.955,98019,771.1,4321.5,2530,0,2,4,2.75,0
10503001,1997,47.7383,-121.955,98019,566.9,4711.3,1860,0,2,3,2.5,0
12649540,1958,47.5724,-122.301,98144,390.1,2050.1,1280,0,1,3,1,0
10251444,1954,47.4945,-122.22,98178,530.4,3519.5,1740,0,1,3,1.75,0
14479920,1962,47.51,-122.327,98168,615.7,2408.5,1220,800,1,5,1.75,0
10853877,1953,47.4735,-122.344,98166,426.7,2552.4,1400,0,1,4,1.75,0
13001181,1952,47.4519,-122.363,98166,707.1,5391.3,2320,0,1,3,2,1994
11856967,1917,47.6053,-122.291,98122,615.7,838.2,1010,1010,1,4,2.75,2014
11502981,1984,47.6051,-122.289,98122,634,922,1220,860,2,3,3.25,0
12136018,2000,47.4979,-122.153,98059,643.1,2994.7,2110,0,2,4,2.5,0
12122997,1982,47.6025,-122.153,98007,752.9,2843.2,2470,0,2,6,3,0
13667244,1982,47.6025,-122.152,98007,752.9,2824.6,2470,0,2,6,3,0
14424734,1972,47.5008,-122.257,98178,502.9,1820.9,860,790,1,4,2,0
11078144,1951,47.5442,-122.297,98108,442,1663,1450,0,1,4,2,0
13450662,1908,47.6147,-122.285,98122,868.7,1249.7,1820,1030,2,4,3.25,2003
10044665,1949,47.7353,-122.331,98133,603.5,2468.9,1310,670,1,3,1.75,0
10313597,1948,47.7352,-122.33,98133,435.9,3718.3,1130,300,1,3,1.5,0
13079429,1993,47.7642,-122.048,98077,740.7,9904.8,2430,0,1,4,2.25,0
12553983,1993,47.7649,-122.049,98077,835.2,13137.2,2740,0,2,4,2.5,0
10519254,1993,47.7637,-122.05,98077,816.9,8608.5,2680,0,2,3,2.5,0
10303364,2005,47.3663,-122.129,98042,883.9,1451.5,2900,0,2,4,2.5,0
13458700,2005,47.3666,-122.128,98042,935.7,1600.8,3070,0,2,5,3,0
14059044,1955,47.546,-122.293,98108,460.2,1290.8,1510,0,1,4,2,0
11935229,1919,47.5256,-122.357,98106,283.5,1572.8,930,0,1.5,3,1,0
13327801,1947,47.5257,-122.357,98106,438.9,1872.7,720,720,1,4,1.75,0
14833368,1952,47.525,-122.356,98106,274.3,1572.8,900,0,1,2,1,0
11811434,1992,47.5263,-122.356,98106,539.5,1568.5,1770,0,2,3,2.5,0
11509872,1949,47.5277,-122.355,98106,545.6,1560.6,940,850,1,3,1.75,0
14496475,1943,47.527,-122.356,98106,304.8,3145.5,1000,0,1,2,1,0
14384364,1949,47.5274,-122.357,98106,219.5,1572.8,720,0,1,2,1,0
14986567,1927,47.5272,-122.359,98106,475.5,1755.6,780,780,1,3,1.75,0
13302511,1910,47.528,-122.359,98106,249.9,2340.9,820,0,1.5,3,1,0
10503346,1946,47.5276,-122.359,98106,448.1,2340.9,1220,250,1,3,1,0
10428576,1946,47.5276,-122.359,98106,448.1,2340.9,1220,250,1,3,1,0
10994211,1955,47.5267,-122.36,98106,219.5,1536.2,720,0,1,2,1,0
10691024,1947,47.5294,-122.357,98106,643.1,1560.6,1870,240,2,5,2.75,1983
12000099,1960,47.5299,-122.357,98106,509,2887.1,1100,570,1,4,1.75,0
11360319,1950,47.5291,-122.356,98106,603.5,1966,1120,860,1,3,1,0
14260788,2001,47.5313,-122.36,98106,597.4,1572.8,1170,790,1,4,3,0
11163426,1948,47.531,-122.358,98106,234.7,1966,770,0,1,2,1,0
11444526,1943,47.5304,-122.356,98106,234.7,1572.8,770,0,1,2,1,0
10351913,1985,47.5948,-122.153,98007,499.9,2194.6,1640,0,2,3,2.25,0
10170232,1985,47.5948,-122.153,98007,499.9,2194.6,1640,0,2,3,2.25,0
13453071,2008,47.4815,-122.127,98059,981.5,1953.5,3220,0,2,3,2.5,0
12350430,2009,47.4813,-122.129,98059,981.5,1897.1,3220,0,1.5,4,3,0
14252248,2008,47.4804,-122.126,98059,887,1931.8,2910,0,2,4,2.5,0
14029899,2011,47.4806,-122.125,98059,990.6,1706.9,3250,0,2,4,2.75,0
10891929,2013,47.4795,-122.126,98059,737.6,1525.8,2420,0,2,4,2.5,0
14431828,2013,47.4797,-122.126,98059,914.4,1667.6,3000,0,2,4,2.5,0
14439773,1962,47.4799,-122.127,98059,731.5,2929.7,1230,1170,1,4,2.5,2009
14558379,1952,47.6866,-122.372,98117,405.4,1127.2,1330,0,1,2,1,0
14966190,1980,47.4793,-122.122,98059,670.6,4964.6,1290,910,1,4,2.75,0
12748683,2002,47.4819,-122.182,98056,658.4,1371.6,2160,0,2,4,2.5,0
14485035,2002,47.4831,-122.183,98056,570,1060.7,1870,0,2,3,2.5,0
12263993,2003,47.4834,-122.182,98056,694.9,1248.5,2280,0,2,4,2.5,0
13767987,2003,47.4832,-122.181,98056,484.6,1252.1,1590,0,2,3,2.5,0
11107427,2003,47.4807,-122.182,98056,728.5,2126.3,2390,0,2,4,2.5,0
13734802,2003,47.4799,-122.183,98056,658.4,1662.7,2160,0,2,4,2.5,0
13034533,2003,47.4792,-122.181,98056,1033.3,2423.2,3390,0,2,5,3.5,0
12473061,2003,47.4793,-122.18,98056,777.2,2194.6,2550,0,2,4,2.5,0
12896887,2003,47.4794,-122.182,98056,512.1,1397.2,1680,0,2,3,2.5,0
11493429,2003,47.4799,-122.18,98056,509,1551.4,1670,0,2,3,2.5,0
13194685,2003,47.4811,-122.182,98056,728.5,2065,2390,0,2,4,2.5,0
14485449,2004,47.4858,-122.185,98056,786.4,1908,2580,0,2,4,2.5,0
12614537,2004,47.4849,-122.184,98056,597.4,1079.9,1960,0,2,4,2.5,0
12962818,2004,47.4802,-122.179,98056,512.1,1313.1,1680,0,2,3,2.5,0
11881689,2004,47.4802,-122.18,98056,597.4,1060.7,1960,0,2,3,2.5,0
13565241,2004,47.4797,-122.179,98056,1182.6,2188.5,3880,0,2,5,3,0
10711365,2004,47.4811,-122.179,98056,1182.6,2551.2,3880,0,2,5,3.75,0
13599313,2004,47.4805,-122.178,98056,484.6,1060.7,1590,0,2,3,2.5,0
12479913,2004,47.4806,-122.176,98056,1182.6,2570.1,3880,0,2,5,3,0
13199401,1998,47.508,-122.113,98059,1438.7,9895.9,3190,1530,2,3,3.25,0
11556209,1998,47.5072,-122.112,98059,1005.8,8666.4,3300,0,2,4,2.5,0
10825734,2000,47.5157,-122.116,98059,1200.9,8409.7,3440,500,2,4,3.25,0
10674664,1999,47.5146,-122.117,98059,911.4,8891,2990,0,2,4,2.5,0
10583608,2000,47.515,-122.117,98059,969.3,6676.3,3180,0,2,4,2.5,0
11169674,2000,47.5151,-122.12,98059,893.1,10357.4,2930,0,2,3,2.5,0
12423785,1948,47.7011,-122.336,98103,335.3,1564.2,840,260,1,3,1,0
12644132,1949,47.7008,-122.338,98103,280.4,1524,490,430,1,2,1,0
12327454,1968,47.7005,-122.339,98103,670.6,1361.2,2200,0,2,4,3,0
11480313,2014,47.7006,-122.339,98103,566.9,474.9,1860,0,3,3,2.25,0
11165185,1950,47.6981,-122.341,98103,371.9,254.5,1220,0,1.5,3,1.5,0
10481599,2005,47.6994,-122.341,98103,384,410.6,1260,0,3,2,2.5,0
10267751,2005,47.698,-122.34,98103,429.8,411.5,1410,0,3,3,3.25,0
11981000,2005,47.6981,-122.34,98103,429.8,379.8,1410,0,3,3,3.25,0
12917381,2005,47.6981,-122.34,98103,429.8,381.9,1410,0,3,3,3.25,0
12419798,2003,47.6985,-122.34,98103,378,339.9,1240,0,3,3,2.5,0
13196867,1991,47.6969,-122.338,98103,451.1,762.6,1480,0,2,3,2,0
10766901,2008,47.6975,-122.34,98103,313.9,243.2,1030,0,3,2,1.5,0
14627263,2003,47.6972,-122.341,98103,243.8,364.5,800,0,2,2,1.5,0
12605565,2003,47.6971,-122.34,98103,435.9,380.7,1430,0,3,3,3,0
14603651,2007,47.6964,-122.341,98103,417.6,374,1370,0,3,3,3.25,0
14300761,2007,47.6965,-122.34,98103,393.2,369.7,1290,0,3,3,1.5,0
14685353,2008,47.6961,-122.341,98103,478.5,472.7,1570,0,3,3,2.5,0
12765570,2005,47.6962,-122.34,98103,542.5,399.6,1350,430,3,2,2.5,0
11773697,2006,47.6968,-122.34,98103,338.3,393.2,1110,0,3,2,2.25,0
12687720,1968,47.6971,-122.341,98103,902.2,1524,1790,1170,1,6,3,0
10196584,2007,47.6972,-122.341,98103,371.9,361.5,1220,0,3,3,2,0
14662163,1970,47.3634,-122.101,98042,268.2,5519.6,880,0,1,3,1,0
10261155,1975,47.3037,-122.107,98092,396.2,2926.1,1300,0,1,3,1,0
10705452,1970,47.3024,-122.106,98092,365.8,3402.5,1200,0,1.5,4,1.5,0
13205922,1963,47.5395,-122.39,98136,396.2,1173.5,800,500,1,2,2,0
14331366,1910,47.5403,-122.391,98136,368.8,1752.6,1210,0,1.5,3,1,0
11757865,2004,47.5382,-122.391,98136,725.4,1508.8,2380,0,2,4,2.5,0
10414841,1911,47.5411,-122.392,98136,307.8,1752.6,1010,0,1,1,1.5,1948
11604758,1928,47.5405,-122.393,98136,478.5,990.6,1570,0,1.5,4,1.75,0
11633135,1968,47.5373,-122.395,98136,679.7,1828.8,1260,970,1,3,1.5,0
14234386,1920,47.5391,-122.385,98136,506,3247.9,1180,480,1.5,4,1,0
14727444,1910,47.5379,-122.386,98136,286.5,2998.9,940,0,1,2,1,0
11001477,1913,47.537,-122.385,98136,356.6,1994.3,1170,0,1,2,1,0
10743751,1995,47.5363,-122.385,98136,874.8,2490.2,2250,620,2,3,2.25,0
13958051,2007,47.5388,-122.387,98136,448.1,481,1090,380,2,3,2.25,0
13681996,1910,47.538,-122.38,98126,848.3,3406.7,2783,0,2,3,2,1999
13624013,1908,47.5372,-122.382,98136,365.8,2011.7,1200,0,1.5,4,1,0
14702331,1926,47.5379,-122.378,98126,521.2,2773.7,1320,390,1.5,5,1,0
12684017,1998,47.5369,-122.378,98126,518.2,2773.7,1160,540,1,3,2.5,0
13023812,1917,47.5365,-122.378,98126,387.1,2798.7,1270,0,1.5,2,1,0
10896288,2014,47.5363,-122.377,98126,1005.8,2549.7,3300,0,3,4,2.25,0
11971504,1944,47.5362,-122.379,98126,289.6,1589.2,830,120,1,3,1,0
10250006,1922,47.5374,-122.39,98136,605.3,1828.8,1746,240,2,4,3,0
10975741,1994,47.5723,-122.376,98126,536.4,707.1,1760,0,2,3,2.5,0
13013714,1911,47.5727,-122.376,98126,673.6,1698.3,1760,450,1.5,4,2,0
13830941,1930,47.573,-122.38,98126,664.5,1516.7,1680,500,1.5,3,2,0
12000517,1913,47.5371,-122.393,98136,570,1029.6,1120,750,1,3,2,0
13256553,1949,47.5375,-122.391,98136,128,1005.2,420,0,1,1,1,0
11154643,1910,47.5373,-122.39,98136,1027.2,1630.7,2310,1060,1.5,3,2.75,0
14864506,1967,47.2824,-122.301,98003,600.5,2926.1,1300,670,1,3,2,0
12167729,1963,47.2811,-122.299,98003,442,4096.2,1180,270,1,3,2.25,0
13864246,1964,47.2808,-122.3,98003,530.4,3879.5,1180,560,1,4,1.5,0
11089879,1954,47.5333,-122.392,98136,582.2,1654.5,1390,520,1,5,1.75,0
12854027,1954,47.5346,-122.391,98136,658.4,1755.6,1260,900,1,3,1.75,0
13112089,1975,47.6192,-122.055,98074,615.7,2971.8,1100,920,1,4,1.75,0
11825304,1970,47.4216,-122.174,98031,518.2,2513.7,1010,690,1,3,1.5,0
12531678,1994,47.423,-122.171,98031,512.1,4788.7,1240,440,1,3,2.5,0
10041256,1959,47.3809,-122.287,98032,323.1,2240.3,1060,0,1,3,1,0
14781433,1960,47.3801,-122.289,98032,323.1,3034,1060,0,1,3,1,0
12375352,1958,47.4405,-122.28,98188,408.4,2575.6,1340,0,1,3,1.5,0
11671088,1953,47.7502,-122.353,98133,399.3,2595.1,1310,0,1,3,1,0
10484453,1961,47.7104,-122.213,98034,469.4,2908.1,1540,0,1.5,4,1,0
13212143,1961,47.7111,-122.213,98034,393.2,2903.5,1290,0,1.5,3,1,0
10093495,1957,47.4407,-122.275,98188,591.3,2705.1,1940,0,1,5,1,0
14002304,1988,47.4958,-122.262,98178,545.6,4069.1,1190,600,1,3,3,0
10115126,1952,47.4749,-122.339,98166,256,2263.1,840,0,1,2,1,0
14990549,1964,47.476,-122.337,98166,670.6,2667,1120,1080,1,3,2.25,0
11717103,1948,47.4761,-122.337,98166,438.9,4053.8,1440,0,1,4,0.75,0
12493448,1954,47.4776,-122.337,98166,475.5,6400.8,1560,0,1,3,1.75,0
10396342,1948,47.4753,-122.342,98166,539.5,2952,1770,0,1,3,2,0
14524042,1956,47.4743,-122.341,98166,393.2,3429,1290,0,1,3,1,0
11237613,1949,47.4745,-122.343,98166,463.3,2272.6,1520,0,1,3,2,0
12031232,1956,47.4752,-122.345,98166,350.5,4023.4,1150,0,1,3,1.5,0
14228737,1959,47.476,-122.343,98166,515.1,4018.5,1690,0,1,3,1,0
11805520,1953,47.4759,-122.349,98166,435.9,2731,1430,0,1,3,1.5,0
12396117,1955,47.4756,-122.35,98166,378,2895.6,1240,0,1,3,1.5,0
14055394,1953,47.451,-122.365,98166,618.7,5212.1,2030,0,1,3,1.75,0
14960679,1951,47.4535,-122.361,98166,533.4,4389.1,1750,0,1,3,1.75,0
14637013,1949,47.4518,-122.292,98188,307.8,4785.7,1010,0,1,3,1,0
11499221,1943,47.4802,-122.335,98166,283.5,2313.4,820,110,1,3,1,0
11078162,1943,47.4784,-122.335,98166,253,2313.4,830,0,1,2,1,0
14852809,1943,47.4789,-122.335,98166,478.5,2674.6,1570,0,1,4,1.5,0
13380213,1943,47.4793,-122.336,98166,225.6,2698.4,740,0,1,2,1,0
14823242,1943,47.4809,-122.335,98166,457.2,2674.6,1390,110,1,3,2,0
13769173,1943,47.48,-122.336,98166,243.8,2674.6,800,0,1,4,1,0
14546222,1943,47.4811,-122.339,98166,216.4,2743.2,710,0,1,2,1,0
13249314,1943,47.479,-122.339,98166,216.4,3017.5,710,0,1,2,1,0
11491660,1943,47.4783,-122.338,98166,536.4,3017.5,1760,0,1,3,2,0
13222142,1944,47.4798,-122.343,98166,426.7,2258.6,1400,0,1,3,1,0
10094748,1944,47.4798,-122.344,98166,374.9,2258.6,1230,0,1.5,4,1,0
10928665,1944,47.4793,-122.346,98166,304.8,1834.9,1000,0,1,3,1,0
12393750,1944,47.4779,-122.342,98166,344.4,2194.6,1130,0,1,3,2,0
13259031,1944,47.4789,-122.346,98166,484.6,3962.4,1590,0,1.5,3,1,0
11827665,1944,47.4791,-122.347,98166,499.9,2194.6,820,820,1,4,2,0
11134281,1944,47.4791,-122.347,98166,533.4,2377.4,1750,0,1,4,2,0
14907571,1995,47.6224,-122.195,98004,804.7,2299.4,2640,0,1,3,2.25,0
12141079,1995,47.622,-122.195,98004,859.5,2380.2,2820,0,2,4,3.5,0
10505337,1999,47.697,-122.347,98103,326.1,365.8,1070,0,2,2,1.5,0
11790230,1999,47.6969,-122.347,98103,243.8,365.8,800,0,2,2,1,0
13396281,1949,47.7206,-122.35,98133,262.1,2209.8,860,0,1,2,1,0
14460044,1952,47.7201,-122.35,98133,512.1,2209.8,930,750,1,3,1.75,0
12736648,1996,47.3652,-122.183,98030,396.2,4327.2,860,440,1,3,2.75,0
14960097,1994,47.3645,-122.183,98030,414.5,1753.8,1360,0,2,3,2.5,0
10326371,1995,47.365,-122.184,98030,402.3,4643.9,880,440,1,3,2.75,0
13793195,1997,47.3648,-122.185,98030,454.2,2658.5,1490,0,2,3,2.25,0
13413877,1995,47.3639,-122.186,98030,399.3,2240,870,440,1,3,2,0
14786520,1996,47.3639,-122.185,98030,539.5,2236,1770,0,2,3,2.5,0
12702507,1996,47.3643,-122.185,98030,548.6,2596.3,1800,0,2,3,2.5,0
14533763,1996,47.3643,-122.185,98030,548.6,2596.3,1800,0,2,3,2.5,0
12954492,1994,47.3635,-122.188,98030,506,2974.8,1660,0,2,4,2.5,0
13916380,1994,47.3642,-122.187,98030,429.8,3223.9,1410,0,1,3,2,0
10851823,1936,47.5591,-122.295,98108,475.5,2853.2,1360,200,1.5,3,2.5,0
12483409,1952,47.6221,-122.193,98004,378,2779.5,1240,0,1,2,2,0
12124325,1952,47.6218,-122.193,98004,323.1,2780.7,1060,0,1,3,1,0
11062404,1977,47.5566,-122.219,98040,786.4,6435.9,2580,0,2,4,2.25,0
11120549,1962,47.5695,-122.087,98027,551.7,2293,1170,640,1,2,1.75,1980
11928638,1954,47.7181,-122.308,98125,405.4,1978.2,1330,0,1,3,2,0
10819788,1918,47.5146,-122.265,98118,240.8,3657.6,790,0,1,1,1,0
11591512,1910,47.5153,-122.266,98118,271.3,1466.1,890,0,1,3,1,0
12933396,1995,47.7082,-122.338,98133,442,1577.3,1030,420,1,3,2.5,0
10125722,1929,47.7076,-122.337,98133,719.3,2744.7,1340,1020,1,3,2.5,0
10452946,1956,47.708,-122.337,98133,560.8,2819.4,980,860,1,4,1.75,0
10982020,2001,47.7075,-122.336,98133,298.7,395,840,140,2,2,1.5,0
10642966,2009,47.7071,-122.336,98133,384,453.5,1260,0,3,3,2.25,0
11727194,2009,47.7072,-122.336,98133,384,272.8,1160,100,3,3,2.5,0
14367357,1963,47.3799,-122.211,98030,414.5,2933.7,1360,0,1,3,1.5,0
10077410,1968,47.6916,-122.158,98033,560.8,4567.4,1840,0,1,3,2,0
11007240,1951,47.5305,-122.371,98126,362.7,2414,890,300,1,4,1,0
14462818,1949,47.5285,-122.372,98126,387.1,2267.7,910,360,1,2,1,0
13006120,1916,47.5293,-122.371,98126,640.1,2414,1400,700,1.5,4,2.5,0
12715014,1941,47.5318,-122.374,98126,356.6,1599.6,1170,0,1,2,1.5,0
11614383,1941,47.5312,-122.375,98126,228.6,1560.6,750,0,1,2,1,0
10188183,1948,47.5304,-122.374,98126,646.2,2340.9,1130,990,1,2,1.75,0
14191272,1946,47.5296,-122.375,98126,515.1,2340.9,890,800,1,4,1.75,0
14747047,1953,47.5281,-122.375,98126,313.9,2322.6,1030,0,1,3,1,0
10527852,1944,47.5271,-122.375,98126,170.7,2304.3,560,0,1,2,1,0
11095790,1967,47.5251,-122.37,98126,664.5,2230.5,1210,970,1,3,1.75,0
12564637,1951,47.525,-122.371,98126,320,2304.3,1050,0,1,3,1,0
14393692,1925,47.5249,-122.37,98126,307.8,2414,1010,0,1,3,1,0
13137068,1925,47.5249,-122.37,98126,307.8,2414,1010,0,1,3,1,0
13404775,1919,47.5261,-122.374,98126,573,2304.3,940,940,1,2,1,0
13428573,2000,47.5249,-122.373,98126,176.8,2194.6,580,0,1,1,1,0
14480703,1951,47.5256,-122.375,98126,298.7,2304.3,980,0,1,3,1,0
13596731,1941,47.5255,-122.374,98126,368.8,2304.3,1210,0,1,3,1.5,0
11760334,1925,47.5261,-122.376,98126,719.3,2158,1180,1180,1,4,2,0
11492767,1948,47.5255,-122.376,98126,313.9,2194.6,880,150,1,3,1,0
14665103,1965,47.5237,-122.376,98126,606.6,2231.1,1030,960,1,4,2.25,0
13065480,1948,47.5232,-122.375,98126,246.9,1463,810,0,1,2,1,0
12293212,1922,47.5245,-122.371,98126,225.6,2340.9,740,0,1,2,1,0
11590124,1922,47.5242,-122.371,98126,381,2340.9,1250,0,1,2,1.75,1968
10152170,1925,47.5232,-122.371,98126,423.7,2359.2,1390,0,1,2,1,0
11247538,1923,47.523,-122.371,98126,429.8,2359.2,1410,0,1,3,2.25,0
14963644,1974,47.5222,-122.37,98126,509,2359.2,1130,540,1,3,2.5,0
12204743,1923,47.5212,-122.371,98126,442,2417.1,1150,300,1,3,1,0
12796674,1923,47.5227,-122.372,98126,579.1,2359.2,1150,750,1,2,2,0
14456345,1954,47.5222,-122.375,98126,472.4,2359.2,1550,0,1.5,4,1,0
11775189,1909,47.522,-122.375,98126,469.4,2359.2,1540,0,1,3,1,0
10928113,1922,47.5216,-122.374,98126,368.8,2359.2,1210,0,1.5,4,1,0
14548157,1957,47.5242,-122.362,98106,506,2267.7,1270,390,1,3,1,0
10667972,1923,47.5224,-122.36,98106,283.5,2158,930,0,1,2,1.75,2006
12730727,1924,47.5219,-122.361,98106,289.6,2743.2,950,0,1,2,1,0
11470624,1973,47.3006,-122.066,98092,307.8,2929.4,1010,0,1,3,1,0
13438305,1947,47.6911,-122.326,98115,868.7,1914.4,1900,950,2,3,2.25,0
14678583,1951,47.7131,-122.306,98125,463.3,2450.6,1520,0,1,2,1.5,0
10925164,1951,47.7128,-122.306,98125,438.9,2450.6,960,480,1,3,1.75,0
10743717,1973,47.6366,-122.099,98052,722.4,2931.9,1650,720,1,3,2.25,0
14282871,1968,47.636,-122.097,98052,621.8,2811.8,1610,430,1,4,2.5,0
12650702,1973,47.6369,-122.098,98052,713.2,2811.8,2340,0,2,5,2.25,0
12197995,1973,47.6368,-122.097,98052,838.2,2914.8,2750,0,2,6,1.75,0
11082248,1973,47.6349,-122.096,98052,597.4,2749.6,1960,0,2,4,2.25,0
14249873,1976,47.6278,-122.11,98052,765,3810,2050,460,1,4,2.75,0
14251570,2005,47.6219,-122.024,98074,893.1,2379.3,2930,0,2,4,2.5,0
11220661,2005,47.6214,-122.024,98074,774.2,1430.7,2540,0,2,3,2.75,0
13409882,2006,47.6194,-122.026,98074,728.5,1599.9,2390,0,2,4,2.5,0
